"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03"
"Jamaica","New York","NY","New York-Newark-Jersey City","Queens County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56666666666667,2.54394812680115,2.37449118046133,2.16666666666667,1.8996511627907,2.18181818181818,2.10227272727273,1.80074299223235,1.57828282828283,1.59090909090909,1.70472582972583,1.88888888888889
"East Harlem","New York","NY","New York-Newark-Jersey City","New York County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,3.75,3.76470588235294,3.83484162895928,3.85480093676815,3.89583333333333,3.89166666666667,4,3.94249495552667,4.01666666666667,4,4.29035714285714,4.14670658682635,4.49375,4.54861111111111,4.46927374301676,5.02599653379549,5.03473739733253,5.1698670605613,5.18148148148148,4.37375,4.18706293706294,4.07298985167838,3.99666666666667,3.84615384615385,3.82583333333333,3.91666666666667,4,4.1010101010101,3.99698340874811,4.22596153846154,4.36046511627907,4.42105263157895,4.3125,4.27272727272727,4.05480952380952,4.125,4.08333333333333,4.08666666666667,4.0829574742268,4.11239495798319,3.89473684210526,3.8150289017341,3.72222222222222,3.96153846153846,4.00819672131148,4.2018037793472
"East Flatbush","New York","NY","New York-Newark-Jersey City","Kings County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.18823529411765,2.24295634920635,2.1,2.11111111111111,2.1,2.26470588235294,2.32236111111111,2.28235294117647,2.21428571428571,2.11239495798319,2.0625,2.09943181818182,2.28241758241758,2.199
"Corona","New York","NY","New York-Newark-Jersey City","Queens County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15625,2.27797001153403,2.32283464566929,2.26166888248413,2.06084959816303,2.28571428571429,2.39915848527349,2.36363636363636,2.34855545200373,2.35972197936702,2.42590133513792,2.28301886792453,2.50175315568022,2.43711133478461,2.47198879551821,2.48607242339833,2.31050843711562,2.3515625,2.171954782011,2.20754716981132,2.29411764705882,2.30137101715686,2.23076923076923,2.20410065237651,2.30983501178487,2.40009285051068,2.34375,2.28366954851105,2.27865796831314,2.234375,2.18823529411765,2.1866295264624
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416666666666667,0.410513361462729,0.416666666666667,0.416666666666667,0.444444444444444,0.444444444444444,0.444444444444444,0.455987311657415,0.459183231280578,0.5,0.441595441595442,0.500556792873051,0.491531724031293,0.541666666666667,0.510324483775811,0.451713395638629,0.436681222707424
"Sunset Park","New York","NY","New York-Newark-Jersey City","Kings County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1809174802107,2.21717171717172,2.15982721382289,2.13634881825591,2.16992665036675,2.08333333333333,2.09261106074343,2.125,2.15996332518337,2.2,2.22222222222222,2.16230486685032,2.21944783493895,2.31662591687042,2.11111111111111,2.3,2.14193030153238,2.08333333333333,2.41287878787879,2.45,2.5,2.47764423076923,2.45739436619718,2.38732394366197,2.5,2.32075691677565,2.33333333333333,2.44741532976827,2.3494966442953,2.33333333333333,2.32558139534884,2.46553127179726,2.4,2.45454545454545,2.5098814229249,2.54591836734694,2.5,2.55992063492064,2.4995,2.45227272727273,2.499,2.40147783251232,2.44444444444444,2.5,2.45032258064516
"Bensonhurst","New York","NY","New York-Newark-Jersey City","Kings County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.02871410736579,2.03180212014134,1.97222222222222,2.05492424242424,2.01239669421488,2,1.97159090909091,1.96909722222222,2.02994011976048,2.02994011976048,2.124343832021,2.21428571428571,2.02994011976048,1.99857142857143,2,2.0671679197995,2.09545454545455,2.05479452054795,2.2078431372549,2.08609271523179,2.09090909090909
"Elmhurst","New York","NY","New York-Newark-Jersey City","Queens County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21423133532965,2.5,2.41860465116279,2.5,2.532,2.4,2.35423197492163,2.61111111111111,2.38166218279648,2.42856557804286,2.72641509433962,2.68011971703247,2.64,2.64,2.6,2.4192,2.4,2.39333333333333,2.39130434782609,2.52783970058901,2.70061728395062,2.68,2.54318181818182,2.50598086124402,2.43770616319444,2.5,2.44279411764706
"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,2.53012048192771,2.3,2.49166666666667,2.46843719222849,2.594,2.46431170406307,2.53846153846154,2.67318181818182,2.53846153846154,2.61718181818182,2.55338345864662,2.48493107769424,2.58666666666667,2.66,2.53846153846154,2.71363636363636,2.57156758669498,2.705,2.71818181818182,2.69230769230769,2.6812053925456,2.66421821305842,2.65833333333333,2.74166666666667,2.56428571428571,2.44992180627505,2.4495258166491
"South Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3520600744285,1.56626506024096,1.46989063568011,1.38219895287958,1.40984947643979,1.37531000275558,1.27809661751574,1.28571428571429,1.29285714285714,1.27941070128368,1.306729722943,1.3797642614968,1.40588235294118,1.63461538461538,1.81557057130312,1.52320535155901
"Sheepshead Bay","New York","NY","New York-Newark-Jersey City","Kings County",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80503875968992,2.4375,2.2011011011011,2.17988974113135,2.16625,2.14285714285714,2.1875,2.16,2.07085,2.19919786096257,2.28428571428571,2.18136363636364,2.16171171171171,2.10552763819095,2.11436668990887,2.20087665228409,2.21606648199446,2.1971971971972,2.17217217217217
"Canarsie","New York","NY","New York-Newark-Jersey City","Kings County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02678571428571,1.12701149425287,1.07212475633528,0.990445481292163,1.03384780516693,1.16081302646999,1.1175898931001,1.01410934744268,1.00710900473934,0.911458333333333,0.924479166666667,0.925925925925926,0.961538461538462,1.07142857142857,1.17335171017102
"Downtown","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69242424242424,2.95908620552416,2.72272727272727,2.93137254901961,2.87024390243902,2.83659436493739,2.61309523809524,2.82,2.80159673449787,2.79976207906296,2.66666666666667,2.712,2.83333333333333,2.68965517241379,2.76153846153846,2.91651583710407,2.91764705882353,2.60615384615385,2.43320683111954,2.51512096774194,2.5,2.55555555555556,2.6775,2.71673387096774
"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57894736842105,1.6,1.55,1.57894736842105,1.63636363636364,1.63157894736842,1.54166666666667,1.54545454545455,1.53333333333333,1.6142798690671,1.597,1.621875,1.67156862745098,1.68990384615385,1.69173076923077,1.65669642857143,1.7,1.69937083641747,1.6875,1.66243055555556,1.62272727272727,1.64705882352941,1.72666666666667,1.76549773755656,1.8125,1.79833333333333
"Flushing","New York","NY","New York-Newark-Jersey City","Queens County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23076923076923,2.35667072855508,2.22222222222222,2.39285714285714,2.5,2.48216911764706,2.55555555555556,2.5,2.59090909090909,2.59090909090909,2.57142857142857,2.56125992063492,2.5,2.5,2.5,2.46688596491228,2.421875,2.38095238095238,2.4,2.41,2.41496598639456,2.35467565290649,2.4,2.47690476190476,2.5,2.5,2.45518394648829,2.4
"West","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85014137606032,0.821995464852608,0.803571428571429,0.836068420456464,0.836837678721615,0.900121724646038,0.836837678721615,0.790816326530612,0.790816326530612,0.790816326530612,0.804299885597302,0.847554156068367,0.893928571428571
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15384615384615,2.26190476190476,2.20760869565217,2.19371980676329,2.21153846153846,2.15833333333333,2.3,2.3,2.3987012987013,2.32313466787989,2.16521739130435,2.17876254180602,2.2264631043257,2.28125,2.24375,2.05,2.15984293193717,2.28571428571429,2.26,2.27686703096539,2.27432777405353,2.16521739130435,2.26813811188811,2.2,2.26756198347107
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21052631578947,2.21666666666667,2.21264367816092,2.18297646687878,2.22692307692308,2.23821425337318,2.28638888888889,2.295,2.33333333333333,2.295,2.27101806239737,2.21678921568627,2.36,2.18618697478992,2.295,2.24193548387097,2.16331658291457,2.248,2.21666666666667,2.37117270788913,2.21666666666667,2.2,2.31300938167856,2.33189886773601,2.25900077426015,2.28571428571429
"Murray Hill","New York","NY","New York-Newark-Jersey City","Queens County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81818181818182,1.90108250937607,1.92857142857143,1.92261904761905,1.92982456140351,1.92982456140351,1.92857142857143,1.95652173913043,1.92261904761905,1.9375,2.10003848867791,2.04195804195804,2.16666666666667,2.15311004784689,2.06818181818182,2.04761904761905,2.04195804195804,1.95,1.97106690777577,2.13504273504274,2.15461538461538,2.15384615384615,2.05769230769231,2,2.03355057829998,2.03846153846154,2.02272317041375,2.01431980906921,2.125,2.03846153846154,1.95,2.18181818181818,1.96637931034483,2.03846153846154,2.03326180257511,2.05721003134796,2.05397727272727,1.97469277875961,2.17345306925821,2.15625,2.29178899082569,2.19615384615385,2.23214285714286,2.312,2.4,2.33180428134557,2.225,2.295,2.295,2.19240837696335,2.125,2.18615384615385,2.125,2.09090909090909,2.20263157894737,2.23529411764706,2.23529411764706,2.17090909090909,2.09090909090909,2.12,2.10526315789474,2.13247863247863,2.18304007820137,2.23076923076923,2.11111111111111
"Forest Hills","New York","NY","New York-Newark-Jersey City","Queens County",30,,,,,,,,,,,,,,,,,2,2.15909090909091,2.354296875,2.27272727272727,2.325,2.32267441860465,2.32267441860465,2.29166666666667,2.23333333333333,2.16666666666667,2.23333333333333,2.3975,2.367421875,2.36254854368932,2.32576282940361,2.23076923076923,2.23076923076923,2.23076923076923,2.25,2.25,2.26315789473684,2.26491228070175,2.31316725978648,2.33333333333333,2.33181818181818,2.33333333333333,2.4196558915537,2.44590643274854,2.395,2.33854166666667,2.39068181818182,2.38636363636364,2.4,2.4,2.41727493917275,2.39974059662776,2.44722222222222,2.4542665923034,2.39948119325551,2.359360410831,2.33333333333333,2.28812741312741,2.39285714285714,2.31936274509804,2.36413043478261,2.30769230769231,2.33723958333333,2.35357142857143,2.34313725490196,2.33333333333333,2.39583333333333,2.38461538461538,2.43552631578947,2.43194444444444,2.39111111111111,2.375,2.42142857142857,2.43888888888889,2.48005952380952,2.42639040348964,2.47487745098039,2.44230769230769,2.45454545454545,2.46875,2.41880438043804,2.41336633663366,2.41935483870968,2.45454545454545,2.49583333333333,2.475,2.54642857142857,2.5,2.42857142857143,2.44140625,2.41071428571429,2.42424242424242,2.3975,2.41666666666667,2.3777380952381,2.4,2.41818181818182,2.43489583333333
"Ridgewood","New York","NY","New York-Newark-Jersey City","Queens County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31965944272446,2.2975,2.33333333333333,2.39966666666667,2.51666666666667,2.555,2.666,2.55222222222222,2.55277777777778,2.54362416107383,2.499375,2.5,2.5,2.51388283019862,2.46866442134603
"West Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20454545454545,1.20454545454545,1.20454545454545,1.28126954346467,1.26923076923077,1.22727272727273,1.15849282296651,1.17727272727273,1.2,1.22214285714286,1.23529411764706,1.24375,1.28666666666667,1.25,1.23229166666667,1.17291666666667,1.30902777777778,1.28125,1.30384615384615,1.27525252525253,1.2475,1.24371212121212,1.3125,1.31578947368421,1.31980519480519,1.33166666666667
"South Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83333333333333,1.64705882352941,1.57142857142857,1.72385620915033,2.02272727272727,1.94897959183673,2.04255319148936,1.82270091135046,1.81666666666667,1.75,1.82270091135046,1.75,1.71428571428571,1.775,1.8,1.8,1.8,1.8361581920904,1.84,1.875,1.90191387559809,1.90909090909091,1.85714285714286,1.92218798151002,1.97503900156006,1.99866666666667,1.9,1.91666666666667,1.94444444444444
"Park Slope","New York","NY","New York-Newark-Jersey City","Kings County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333333,3.21428571428571,3.33333333333333,3.34428879310345,3.42857142857143,3.44585091420534,3.49833333333333,3.5,3.495,3.42857142857143,3.5,3.47916666666667,3.38461538461538,3.33333333333333,3.41421568627451,3.52112676056338,3.48863043478261,3.54166666666667,3.52647058823529,3.53009049773756,3.5,3.47727272727273,3.56928571428571,3.56428571428571,3.5,3.5,3.5625,3.61538461538462,3.5
"Jackson Heights","New York","NY","New York-Newark-Jersey City","Queens County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48275862068966,2.44967526210299,2.41666666666667,2.57142857142857,2.48275862068966,2.5,2.440625,2.41666666666667,2.42857142857143,2.46666666666667,2.5,2.46153846153846,2.46666666666667,2.40274914089347,2.4,2.375,2.37058823529412,2.38709677419355,2.36607142857143,2.38709677419355,2.42753623188406,2.31306990881459,2.29166666666667,2.35714285714286,2.3125,2.421875,2.4,2.375,2.24679487179487,2.40442307692308,2.49652777777778,2.36111111111111,2.4,2.44444444444444,2.45123106060606,2.59920634920635,2.49507389162562,2.42857142857143,2.42857142857143,2.25654761904762,2.3125,2.41379310344828,2.44791666666667,2.53489189189189,2.455012300123,2.44791666666667,2.43673758865248,2.34741379310345,2.36363636363636,2.42495238095238,2.49357142857143,2.52647783251231,2.36040609137056,2.43085488505747,2.3972602739726
"Midtown","Memphis","TN","Memphis","Shelby County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764554594341828,0.708333333333333,0.793333333333333,0.77319944598338,0.761283306144644,0.830095798707295,0.85,0.792929292929293,0.875,0.75,0.680833333333333,0.727272727272727,0.6725,0.75,0.80625,0.772727272727273
"Midwood","New York","NY","New York-Newark-Jersey City","Kings County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21428571428571,2.29884615384615,2.23333333333333,2.22222222222222,2.2112102572988,2.24828934506354,2.32122461928934,2.30769230769231,2.28973214285714,2.12035714285714,2.32142857142857,2.36686390532544,2.26533333333333
"Gravesend","New York","NY","New York-Newark-Jersey City","Kings County",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2,2,2.07614942528736,2.06896551724138,2.10006180469716,2.12164078829501,2,2,1.88301886792453,2.06707317073171,2,2.00855745721271,2.097,2.02257761053622,2.13888888888889,2.08333333333333,2.03136325971827,2.20720365699874,2.10714285714286,2.15955237655745,2,2,2.15625,2.25,2.21759085799925
"Bath Beach","New York","NY","New York-Newark-Jersey City","Kings County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11460526315789,2,1.95555555555556,2.04586038961039,2.02764976958525,1.85844155844156,1.83197556008147,1.6745,1.68181818181818,1.69683257918552,1.98036828963795,2.0625,2.10555555555556,2.1,1.96875,2.17857142857143,2.20526315789474
"Central Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03869047619048,1.04641148325359,1.04736842105263,1.04545454545455,1.0625,1.04356060606061,1.06666666666667,1.09375,1.1875,1.05,1.05756578947368,1.09307359307359,1.22431506849315,1.13571428571429,1.13174832267124,1.12556561085973,1.07142857142857,1.04833333333333,1.08831168831169,1.07638888888889,1.17241379310345,1.2109375,1.19432634164777,1.23764302059497,1.36458333333333,1.26179245283019,1.28545894833948
"Little Havana","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85583647122109,1.75531914893617,1.78191489361702,1.91346975306131,1.88888888888889,1.90129101667563,2.16022384563581,1.8741979061128,1.80753564154786,1.76869827100576,1.76470588235294,1.6875,1.73521850899743,1.85281638174886,1.78043110735418,1.68711656441718,1.68711656441718,1.98358413132695,1.90641247833622,1.91953846153846,1.78571428571429,1.79166666666667,1.69432465068139,1.76235294117647,1.751875,1.79178709055877,1.86739926739927,2
"Gramercy","New York","NY","New York-Newark-Jersey City","New York County",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82758620689655,4.87777777777778,4.88894346212617,4.91132332878581,4.78147384175268,4.78787878787879,4.85561423012785,4.99187108886108,4.98571428571429,5,4.99213011542497,4.94117647058824,4.91071428571429,4.91071428571429,4.9375,5.07874015748031
"South Austin","Chicago","IL","Chicago-Naperville-Elgin","Cook County",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11267605633803,1.16666666666667,1.2,1.11267605633803,1.12587412587413,1.14318181818182,1.08333333333333,1.09090909090909,1.1,1.10633802816901,1.11267605633803,1.20625,1.19,1.19,1,1.11267605633803,1.11883802816901,1.125,1.10990945674044,1.11403033586132,1.15384615384615,1.18289728682171,1.15384615384615
"The Heights","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09045454545455,1.87450980392157,1.91428571428571,2.02265372168285,2.17142857142857,2.13687150837989,2,1.99205882352941,2.01666666666667,2.08333333333333,2,2,1.92,1.92857142857143,2.08333333333333,1.96875,1.96875,2.03389830508475,2.07692307692308,2.08911764705882,2.155,2.15948969578018,2.27857142857143,2.17948969578018,2.2,2.22307692307692,2.18928571428571,2.24375
"Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51086956521739,1.5,1.375,1.52173913043478,1.52173913043478,1.61538461538462,1.6875,1.75,1.6416365555634,1.5536398467433,1.71714285714286,1.78156467854376,1.71428571428571,1.52617568766637,1.60552359033372,1.72,1.66666666666667,1.72252747252747,1.81818181818182,1.85416666666667,2.05882352941176,2,1.931330472103,1.84,1.74540618955513,1.64705882352941,1.60661764705882,1.71052631578947,1.69230769230769,1.78571428571429,1.78571428571429
"Central City","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11123595505618,1.10531135531136,1.1875,1.0625,1.1125,1.09090909090909,1.09,1.11538461538462,1.15384615384615,1.16911764705882,1.33333333333333,1.46153846153846,1.22307692307692,1.17692307692308,1.22307692307692,1.1981981981982,1.1940990990991,1.09797297297297,1.17115384615385,1.27857142857143
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33125,1.385,1.32142857142857,1.27551020408163,1.3459250524109,1.32916666666667,1.32916666666667,1.32916666666667,1.38461538461538,1.41333333333333,1.45,1.4,1.43888888888889,1.444,1.44,1.40588235294118,1.4,1.38888888888889,1.375,1.39473684210526,1.33333333333333,1.3,1.375,1.38486842105263,1.39583333333333,1.41388888888889,1.46410256410256,1.45
"Encanto","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09655172413793,1.08169724278511,1.17357910906298,1.25,1.15714285714286,1.12435897435897,1.11538461538462,1.18421052631579,1.12222222222222,1.18421052631579,1.17739938080495,1.0674268018018,1.08333333333333,1.06391666666667,1.21428571428571,1.25735294117647,1.20714285714286,1.25,1.2,1.17529411764706
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,1.57142857142857,1.595,1.6,1.6,1.67647058823529,1.55,1.7,1.76,1.82542735042735,1.76730769230769,1.705,1.66222222222222,1.64285714285714,1.63452380952381,1.65875370919881,1.69798484848485,1.70416666666667,1.75707236842105,1.74375,1.8,1.85,1.85,1.75357142857143,1.78571428571429,1.70263157894737,1.72692307692308,1.695,1.76923076923077,1.93276836158192,2,1.95857142857143,1.95,1.91875,1.88094488188976,1.82534403669725,1.76923076923077,1.73333333333333,1.7229020979021,1.76470588235294,1.76190476190476,1.84615384615385,1.88461538461538,1.875,1.91485507246377,1.9125,1.9,1.86055555555556,1.83130831212892,1.78125,1.75,1.7944118982743,1.82576538501185,1.84615384615385,1.90795454545455
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36907894736842,1.33484848484848,1.41987179487179,1.36315789473684,1.31428571428571,1.32113095238095,1.38888888888889,1.4,1.31041666666667,1.35131578947368,1.36015037593985,1.42142857142857,1.39676113360324,1.38,1.43809523809524,1.5,1.46527777777778,1.46428571428571,1.45,1.48461538461538,1.55555555555556,1.52173913043478,1.43611111111111,1.44545454545455,1.49632629107981,1.5,1.52173913043478,1.47914979757085,1.45,1.495,1.48076923076923,1.52631578947368,1.54166666666667,1.5,1.57071428571429,1.5984642068748,1.57434210526316,1.57017543859649,1.5,1.54090909090909,1.54090909090909,1.54166666666667,1.57142857142857,1.59090909090909,1.59090909090909,1.59090909090909,1.55625
"Bay Ridge","New York","NY","New York-Newark-Jersey City","Kings County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03703703703704,2.07916666666667,2.0625,1.99607329842932,1.92519484920366,1.99753664921466,2.0625,2.04553571428571,2.01057213930348,2.1650641025641,2.06666666666667,2.13571428571429,2.26116625310174,1.95502487562189,2.21111111111111,2.05397727272727,2.11904761904762,2.06818181818182,1.99375,2.2,2.30560767146133,2.3,2.29166666666667,2.3,2.35,2.3,2.26818181818182,2.42857142857143,2.25,2.19079939668175,2.26666666666667,2.23529411764706,2.22016155621497,2.2554347826087,2.27272727272727,2.3,2.3,2.3,2.41885964912281,2.4,2.31698564593301,2.285,2.3,2.34,2.35897435897436,2.4
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6876529699441,1.70392441860465,1.67539267015707,1.69680611785875,1.77935943060498,1.84981684981685,1.83215130023641,1.98353293413174,2.04889589905363,2.08179515514349,2.01698513800425,2.0120377081956,1.69578000147002,1.57142857142857,1.70343588798821,1.58092705167173,1.55744114801677,1.50100401606426,1.55007102272727,1.40461847389558,1.49501661129568,1.64167916041979,1.51619644723093,1.54045565581534,1.56622724419335,1.56622724419335,1.52984557623975
"Greenville","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,1.60243055555556,1.58116883116883,1.57142857142857,1.68333333333333,1.75,1.82230769230769,1.78125,1.75,1.80487804878049,1.83589743589744,1.85,1.859375,1.74375,1.746875,1.75,1.74375,1.7953712406015
"Fordham","New York","NY","New York-Newark-Jersey City","Bronx County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0224358974359,2.11538461538462,2.04487179487179,2.13333333333333,1.92857142857143,2.06081081081081,2.27,2.28,2.06436781609195,2.06436781609195,2.118843386829,2.18518518518519,2,1.98717948717949,2,2.03333333333333
